id,english,japanese,detail,sample,sample-jpn
c1-part4-0093,gusto,大きな喜び,心から味わう大きな喜び。強い興味・熱意を指す。,"The children sang with gusto.",子どもたちは力いっぱい歌った。
c1-part4-0174,solicit,～を請い求める,しきりに請い求めるイメージ。勧誘・懇願する意味で使う。,"Charities often solicit donations by mail.",慈善団体はよく郵便で寄付を募る。
c1-part3-0161,stuffy,息苦しい、堅苦しい,風通しの悪い息苦しい様子。堅苦しい・鼻の詰まったイメージ。,"The room felt stuffy with no window open.",窓が開いていないので部屋は息苦しかった。
c1-part2-0124,contextual,文脈上の,前後関係に基づく文脈上の様子。状況に即したイメージ。,"Use contextual clues to guess the meaning.",文脈の手がかりを使って意味を推測しよう。
c1-part3-0185,effortless,楽々とできる,苦もなく楽々とできる様子。自然でなめらかなイメージ。,"She made the difficult task look effortless.",彼女は難しい作業を簡単そうにやってのけた。
c1-add1-0449,paramilitary,準軍事の、民兵組織,正規軍に準じる準軍事の様子。武装した民兵組織を指す。,"A paramilitary group patrolled the area.",準軍事組織がその地域を巡回した。
c1-add1-0233,periodical,定期刊行物、雑誌,一定の間隔で出す定期刊行物。週刊や月刊の雑誌を指す。,"The library keeps old periodicals.",図書館は古い定期刊行物を保管する。
c1-part4-0097,trampoline,トランポリン,跳ねて遊ぶトランポリン。弾む器具を指す。,"The children jumped on the trampoline.",子どもたちがトランポリンで跳び跳ねた。
c1-part4-0151,acreage,エーカー数,土地の広さのエーカー数・面積。作付け面積を指す。,"The farm covers a large acreage.",その農場は広大な面積をカバーしている。
c1-part4-0173,automate,～に自動装置をつける,自動装置をつけ自動化するイメージ。無人化する意味で使う。,"The company plans to automate the process.",会社はプロセスを自動化する計画だ。
c1-add1-0543,equivalence,同等、等価,価値や意味が等しい同等・等価。つり合う関係を指す。,"There is an equivalence between the two units.",その二つの単位には等価の関係がある。
c1-add1-0060,ethically,倫理的に、道徳上,道徳や倫理の面から、を表す副詞。善悪の観点を示す。,"The company acts ethically.",その会社は倫理的に行動する。
c1-part2-0063,fragmentation,ばらばらになること,ばらばらになること・断片化。分裂を指す。,"Political fragmentation weakened the party.",政治的分裂が党を弱体化させた。
c1-add1-0411,importer,輸入業者、輸入国,品を国外から仕入れる輸入業者。輸入国を指すこともある。,"Japan is a major oil importer.",日本は主要な石油輸入国だ。
c1-part2-0002,remedial,補習の、改善の,遅れを補う補習の様子。改善の・治療上のイメージ。,"He took a remedial class in math.",彼は数学の補習授業を受けた。
c1-part2-0181,rudimentary,初歩的な、未発達の,基礎だけの初歩的な様子。未発達の・原始的なイメージ。,"He has only rudimentary knowledge of French.",彼はフランス語について初歩的な知識しか持っていない。
c1-part3-0031,acoustics,音響学,音の伝わりを扱う音響学。部屋の音響効果を指すこともある。,"The concert hall has excellent acoustics.",コンサートホールは音響が優れている。
c1-part4-0029,honk,クラクションを鳴らす、ガンの鳴き声,車のクラクションを鳴らす音や動作。ガチョウやガンの鳴き声にも使われる。,"Cars began to honk in the traffic jam.",交通渋滞の中で車がクラクションを鳴らし始めた。
c1-add1-0440,negotiator,交渉者、交渉担当者,話をまとめる交渉者。取引を進める担当者を指す。,"She is a skilled negotiator.",彼女は腕のよい交渉者だ。
c1-part3-0116,placid,穏やかな,波立たない穏やかな様子。落ち着いた・のどかなイメージ。,"The lake was placid in the morning.",湖は朝の間は穏やかだった。
c1-add1-0165,structurally,構造的に、構造上,組み立てや仕組みの面で、を表す副詞。骨組みの観点を示す。,"The building is structurally sound.",その建物は構造的に頑丈だ。
c1-part2-0174,crumb,パンくず、少量,パンのくず・かけら。ほんの少しの比喩にも使う。,"A crumb fell from the cookie.",クッキーからパンくずが落ちた。
c1-add1-0111,neutralize,中和する、無力化する,効力を打ち消す動詞。酸を中和する・脅威を封じる意味で使う。,"Baking soda neutralizes the acid.",重曹はその酸を中和する。
c1-part2-0072,relinquish,～を捨てる,惜しみつつ手放し捨てるイメージ。断念する・譲る意味で使う。,"He refused to relinquish control.",彼は支配権を手放すことを拒否した。
c1-add1-0499,separatist,分離独立派、分離主義者,国や地域からの分離独立を求める分離独立派を指す。,"Separatists demanded their own state.",分離独立派は自分たちの国を求めた。
c1-part3-0147,cleanly,きれいに、潔く,「きれいに」を表す語という仕方。動作・判断の程度や話し手の態度を補う。「潔く」の意味もある。 ,"The knife cut cleanly through the paper.",そのナイフは紙をきれいに切った。
c1-add1-0443,oust,追い出す、失脚させる,地位から無理に追い出す動詞。失脚させる意味で使う。,"The board ousted the chief.",取締役会は代表を追い出した。
c1-add1-0362,deregulation,規制緩和、自由化,政府の規制をゆるめる規制緩和。制限を外すことを指す。,"Deregulation increased competition.",規制緩和が競争を高めた。
c1-part2-0059,individuality,個性,その人らしい個性。独自性を指す。,"The school encourages individuality.",学校は個性を奨励している。
