id,english,japanese,detail,sample,sample-jpn
b2-part3-0177,console,～を慰める,悲しむ人を慰めるイメージ。名詞では操作盤・据置機を指す。,"Friends tried to console him after the loss.",友人たちは彼の喪失の後に慰めようとした。
b2-part3-0178,massacre,大虐殺,大勢を殺す大虐殺。皆殺しや、圧勝を指す。,"The memorial honors victims of the massacre.",慰霊碑は虐殺の犠牲者を称えている。
b2-part3-0179,rag,布切れ,使い古した布切れ・ぼろ。三流新聞を指すこともある。,"He cleaned the floor with a rag.",彼は床を雑巾で拭いた。
b2-part3-0180,thermometer,温度計,温度を測る温度計。体温計を指すこともある。,"The thermometer showed a high fever.",体温計は高熱を示した。
b2-part3-0181,eastward,～東へ,「東へ・東向きの」を表す語。東の方向を示す。,"The storm moved eastward overnight.",嵐は一晩で東に移動した。
b2-part3-0182,toll,通行料・犠牲者数・鐘が鳴る,通る際の通行料。犠牲者数や、鐘がゆっくり鳴る動詞にも使う。,"The bridge toll increased this year.",橋の通行料が今年値上がりした。
b2-part3-0183,mastery,熟達・支配,使いこなす熟達。支配・制覇を指す。,"Mastery of English takes time.",英語を習得するには時間がかかる。
b2-part3-0184,loosely,緩く,「緩く・大まかに」を表す副詞。締まりのなさを示す。,"Tie the rope loosely.",ロープをゆるく縛ってください。
b2-part3-0185,pastoral,羊飼いの,羊飼いの・牧歌的な様子。田園の・司牧のの意味にも使う。,"The poem describes a peaceful pastoral scene.",その詩は穏やかな田園風景を描いている。
b2-part3-0186,morally,道徳的に,「道徳的に・道義上」を表す副詞。善悪の面を示す。,"The decision was morally wrong.",その決断は道徳的に間違っていた。
b2-part3-0187,proponent,提唱者・支持者,案を推し進める提唱者・支持者。賛成派を指す。,"The proponent argued in favor of the plan.",支持者はその計画を支持して論じた。
b2-part3-0188,ideally,理想的に,「理想的に・理想を言えば」を表す副詞。望ましい様子を示す。,"Ideally, we should leave before noon.",理想的には、正午前に出発すべきだ。
b2-part3-0189,ramp,傾斜路・ランプ,「斜めに上げ下げする道」から、増減させる動きにも広がる。 ,"A ramp helped the wheelchair user enter.",スロープが車椅子使用者の入場を助けた。
b2-part3-0190,radically,根本的に,「根本的に・徹底的に」を表す副詞。抜本的な様子を示す。,"The new policy changed the system radically.",新しい政策はシステムを根本的に変えた。
b2-part3-0191,quarantine,隔離,感染を防ぐ隔離・検疫。隔離期間を指す。,"The dog stayed in quarantine for ten days.",犬は10日間検疫に入れられた。
b2-part3-0192,tub,おけ,水をためるおけ・浴槽。ひと容器分を指す。,"She filled the tub with warm water.",彼女は浴槽にぬるま湯を張った。
b2-part3-0193,smash,～を粉々にする,激しく粉々にするイメージ。打ち砕く・強打する意味で使う。,"The ball may smash the window.",ボールが窓を割るかもしれない。
b2-part3-0194,supernatural,超自然の,自然を超える超自然の様子。神秘的なイメージ。,"The movie is about supernatural power.",その映画は超自然的な力についてだ。
b2-part3-0195,slam,～をピシャリと閉める,戸をピシャリと閉めるイメージ。たたきつける・酷評する意味も。,"Do not slam the door.",ドアをバタンと閉めないでください。
b2-part3-0196,entrepreneur,企業家,事業を起こす起業家。企業家を指す。,"The entrepreneur started a small online business.",起業家は小さなオンラインビジネスを始めた。
b2-part3-0197,grim,険しい,いかめしく険しい様子。厳しい・薄気味悪いイメージ。,"The news was grim.",そのニュースは暗かった。
b2-part3-0198,cheat,～をだます,ずるをしてだますイメージ。カンニング・浮気する意味にも。,"Do not cheat on the test.",試験でカンニングをしてはいけない。
b2-part3-0199,repression,抑圧・鎮圧,力で押さえる抑圧・鎮圧。感情の抑制を指す。,"Political repression silenced many critics.",政治的弾圧が多くの批評家を沈黙させた。
b2-part3-0200,hesitation,ためらい,決めかねてためらうこと。ちゅうちょ・口ごもりを指す。,"After a moment of hesitation, she entered.",しばらくためらった後、彼女は中に入った。
